duree_emploi_annees,date_debut,apport_TND,nb_retards_90,dernier_retard_date,outstanding_balance_TND,nb_paiements_effectues,collateral_value_TND,nb_contrats_prev,nb_contacts_service_client,default_flag,recovery_amount_TND,created_at,ratio_mensualite_revenu,sexe_Homme,profession_Artisan,profession_Cadre,profession_Commerçant,profession_Employé,profession_Indépendant,secteur_Commerce,secteur_Industrie,secteur_Services,secteur_Transport,type_bien_Machine,type_bien_Voiture,type_bien_équipement,collateral_type_Caution solidaire,collateral_type_Hypothèque,collateral_type_Nantissement,motifs_contacts_Demande info,motifs_contacts_Renégociation,motifs_contacts_Réclamation,channel_Courtier,channel_Mobile,region_encoded,nb_retards_total
15,2021-06-03,2899,0,2021-08-29,20167.56,28,132721,1,11,0,0,2021-06-03,1.0883008982035929,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,0
18,2025-07-31,9638,0,2025-08-01,87491.29,5,144544,3,7,0,0,2025-07-31,0.26996126533247256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,0
17,2021-06-24,13222,0,2024-06-26,2397.2,52,90721,0,2,0,0,2021-06-24,0.04643428747306864,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,0
15,2023-09-17,17296,0,2025-05-16,45366.33,17,27134,3,18,0,0,2023-09-17,1.56748673420164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17,0
7,2024-12-14,4242,0,2025-03-08,0.0,9,143516,3,10,0,0,2024-12-14,0.8066551632598885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
32,2024-10-02,18095,0,2025-05-23,31588.33,46,129326,2,7,0,0,2024-10-02,0.10682543942036764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0
11,2021-12-19,1439,1,2022-12-17,6502.17,30,38217,4,12,0,0,2021-12-19,0.1722923544170078,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11,1
10,2021-05-17,5613,1,2021-09-04,84673.58,10,131067,0,9,1,30055,2021-05-17,0.7526838139776565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,1
4,2024-04-21,5375,0,2025-07-12,0.0,25,36189,1,17,0,0,2024-04-21,0.7879852320675106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,0
26,2022-10-15,8877,1,2025-02-14,0.0,18,118903,1,11,1,0,2022-10-15,0.4477624703087886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,1
11,2022-02-15,2466,1,2025-01-22,11668.31,44,27284,3,6,1,407,2022-02-15,0.7782448979591837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1
16,2021-09-29,7824,0,2025-07-12,71240.7,26,24698,3,10,0,0,2021-09-29,0.39346817830456066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
5,2023-06-06,12329,0,2023-11-15,44157.08,19,19637,3,9,0,0,2023-06-06,0.5465464632454924,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
32,2023-11-25,11630,0,2025-07-12,0.0,2,60405,0,2,0,0,2023-11-25,0.13166301969365427,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11,0
4,2025-06-22,17349,0,2025-08-06,99483.5,15,61305,3,6,0,0,2025-06-22,0.41872423945044157,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0
27,2021-08-09,14203,1,2023-08-14,96338.69,38,33556,3,3,1,30055,2021-08-09,0.9719661505221462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17,1
13,2024-06-08,6928,0,2024-06-09,81545.33,11,82176,4,7,0,0,2024-06-08,1.2846846413095812,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
4,2023-06-12,9111,0,2025-07-12,46477.19,28,120644,0,7,0,0,2023-06-12,0.650652370884929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16,0
32,2021-11-12,8120,0,2024-07-26,17560.17,7,97012,2,5,0,0,2021-11-12,8.867364485981309,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
18,2021-08-08,11064,0,2025-07-12,14040.0,6,3654,2,12,0,0,2021-08-08,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,0
21,2025-03-12,17892,1,2025-05-01,17783.33,16,40428,4,11,1,1739,2025-03-12,1.0531895424836601,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1
4,2022-03-28,9404,0,2022-09-12,58871.2,0,129814,1,2,1,4052,2022-03-28,0.41031999999999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,0
1,2020-12-14,871,1,2021-06-20,19332.67,28,95379,2,5,1,16642,2020-12-14,0.6478045574057844,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1
29,2022-08-17,12582,1,2023-12-24,120762.04,29,65355,0,18,1,30055,2022-08-17,0.40750227066303363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,1
38,2021-11-07,863,1,2023-08-27,35428.0,7,46257,1,10,1,12013,2021-11-07,0.33381421534130895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9,1
3,2024-05-12,14883,0,2024-11-27,2325.33,13,113435,3,3,0,0,2024-05-12,1.2824671669793621,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22,0
32,2025-06-08,12145,0,2025-07-12,0.0,9,105866,0,14,0,0,2025-06-08,1.133139425783449,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0
12,2025-03-18,3055,0,2025-07-12,30460.92,26,147059,1,1,0,0,2025-03-18,0.36560872354073126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,0
19,2023-07-09,12186,0,2024-04-28,16543.5,18,20311,2,14,0,0,2023-07-09,0.45405561072492556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15,0
6,2023-09-19,2682,0,2024-04-05,94717.72,7,112695,3,16,0,0,2023-09-19,0.6586760563380281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14,0
14,2023-08-05,12882,0,2025-07-18,43605.67,18,54478,3,1,0,0,2023-08-05,1.1597169811320756,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0
22,2022-09-10,5278,0,2023-08-06,41606.63,35,8738,0,6,0,0,2022-09-10,0.6096296296296296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0
13,2023-04-17,13805,0,2025-07-12,0.0,41,73424,3,15,0,0,2023-04-17,0.10170627062706271,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22,0
22,2021-10-13,16997,0,2024-09-25,95117.5,6,62232,1,4,1,30055,2021-10-13,1.3174326357543427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16,0
18,2025-06-14,1872,0,2025-07-02,18939.42,2,108400,4,15,1,4720,2025-06-14,1.9952370689655172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8,0
28,2024-02-10,11346,1,2025-07-10,31812.81,35,5474,2,18,1,14445,2024-02-10,0.8880183663605606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10,1
19,2020-08-23,7723,0,2025-05-20,23802.0,15,59026,0,1,0,0,2020-08-23,0.7189736135957067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,21,0
28,2024-06-13,13871,0,2025-07-06,16781.08,35,66024,4,14,0,0,2024-06-13,0.8371178675551854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0
23,2022-08-08,15946,0,2024-11-28,33358.67,8,50974,4,3,0,0,2022-08-08,0.7875705300988319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22,0
17,2024-10-16,7189,1,2025-05-22,112472.25,19,5622,0,1,1,30055,2024-10-16,0.6371865828092244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1
9,2023-10-23,12752,0,2024-03-19,3029.33,44,97366,1,9,0,0,2023-10-23,0.1818655828707375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9,0
7,2020-12-19,11565,0,2022-10-06,70726.5,20,39214,2,4,0,0,2020-12-19,1.021748299319728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0
25,2022-09-09,6942,0,2025-07-12,4522.08,16,93184,0,17,0,0,2022-09-09,0.26386288498346966,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,0
28,2022-06-29,14730,0,2025-07-12,69410.33,22,98233,4,3,0,0,2022-06-29,0.8067018261964736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6,0
9,2021-01-25,11383,0,2024-04-07,12000.0,8,21865,4,0,0,0,2021-01-25,1.5893482831114225,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0
16,2021-03-13,244,0,2025-07-12,22461.25,47,43026,0,17,0,0,2021-03-13,0.40643463128127044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,0
1,2021-05-18,20,0,2022-06-07,16640.83,24,89037,4,19,0,0,2021-05-18,0.5961443331246087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,13,0
5,2024-05-28,13917,0,2024-10-07,7109.5,16,143488,0,5,0,0,2024-05-28,0.3647827852212749,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
4,2021-12-19,13721,0,2022-09-16,46107.0,5,25775,0,19,1,678,2021-12-19,0.9709915611814346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,0
27,2025-07-11,5767,1,2025-07-21,0.0,2,19374,2,19,1,0,2025-07-11,0.3350183823529412,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,1
4,2022-10-23,10247,0,2024-03-02,7398.22,3,58451,0,13,0,0,2022-10-23,0.29707215781277035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13,0
17,2024-08-31,3515,0,2024-09-09,15770.04,7,82141,4,9,0,0,2024-08-31,0.5474243871378542,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
25,2022-06-10,1910,0,2022-09-18,24305.5,3,15684,3,17,0,0,2022-06-10,1.2474311789347696,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,0
19,2024-10-18,10750,0,2025-04-30,107482.5,40,24002,2,8,1,30055,2024-10-18,0.7952889885401097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,0
26,2020-12-19,8076,0,2025-06-01,0.0,53,91551,4,11,1,0,2020-12-19,0.12755004766444233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,0
11,2025-05-29,18006,0,2025-06-26,16829.0,0,130704,4,9,0,0,2025-05-29,1.2003355704697987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5,0
6,2025-03-06,15051,0,2025-05-23,0.0,44,6309,2,18,0,0,2025-03-06,0.15575902789662846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10,0
2,2024-08-23,4314,1,2025-02-27,11112.25,1,84675,2,5,1,9098,2024-08-23,1.3010372040586247,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18,1
9,2024-01-28,2453,1,2024-01-28,1551.33,22,68326,4,13,1,267,2024-01-28,1.452861176470588,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
33,2020-09-01,2015,1,2022-06-17,25656.75,9,7826,3,7,0,0,2020-09-01,1.160691941941942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7,1
24,2022-06-08,10236,0,2023-10-21,9017.5,22,143206,1,13,0,0,2022-06-08,0.33664252457320226,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,0
34,2021-04-20,2800,0,2024-05-11,54553.75,18,121840,4,10,0,0,2021-04-20,1.5112843522153674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22,0
15,2021-12-19,9023,1,2021-12-27,65869.83,48,135126,2,15,1,30055,2021-12-19,1.1085011848341233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19,1
1,2024-10-22,11884,0,2025-05-21,64531.5,23,147162,0,19,0,0,2024-10-22,0.6880893765052181,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13,0
23,2021-11-26,16352,1,2022-11-25,22369.67,12,105985,0,5,1,13227,2021-11-26,0.34176208433321903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
9,2020-08-13,12882,0,2025-07-12,9962.58,13,15569,2,14,0,0,2020-08-13,0.6886290322580645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,0
37,2023-04-17,10346,0,2025-07-12,60810.15,26,6508,2,14,0,0,2023-04-17,0.21645580589254768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20,0
21,2022-06-14,14035,0,2023-05-17,2885.25,10,147680,1,13,0,0,2022-06-14,0.21013640639698966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0
25,2024-10-11,16108,0,2025-03-31,9086.78,9,89059,2,11,1,4906,2024-10-11,0.23466141732283463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,0
38,2022-12-08,2853,0,2025-07-12,99661.81,30,97475,0,1,0,0,2022-12-08,0.9818263365626121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7,0
26,2021-05-03,18620,0,2025-07-12,36497.38,38,130447,3,7,0,0,2021-05-03,1.6697977528089887,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,22,0
28,2021-04-03,4176,0,2025-07-12,13097.33,9,130819,2,18,0,0,2021-04-03,2.7301203912716328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,15,0
37,2021-05-22,2155,0,2021-09-03,1331.25,23,110648,1,13,0,0,2021-05-22,0.34715802735781137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10,0
19,2021-01-12,6829,0,2021-09-01,42853.67,0,24520,3,4,0,0,2021-01-12,1.82019551348014,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0
26,2025-05-24,1886,0,2025-07-12,98047.44,13,30932,1,8,0,0,2025-05-24,0.6502822151224708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,0
19,2020-10-05,6471,0,2025-07-12,31398.38,2,19734,3,12,0,0,2020-10-05,1.013725160929191,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,0
18,2023-11-01,12589,0,2023-11-15,23102.67,12,69363,2,8,0,0,2023-11-01,0.43303797468354427,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,0
19,2020-09-05,8391,0,2025-05-30,11584.62,1,50555,0,13,0,0,2020-09-05,1.968439259855189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10,0
34,2020-09-16,19324,0,2021-01-04,2013.88,16,16257,3,4,0,0,2020-09-16,1.710686175580222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20,0
1,2025-05-26,19874,0,2025-07-12,91560.33,4,147865,4,1,0,0,2025-05-26,3.0178284278535537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0
29,2024-02-07,13350,0,2024-04-07,22857.8,31,93550,1,6,0,0,2024-02-07,0.47266561157585346,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,0
33,2022-03-12,7899,0,2022-08-01,9114.5,2,53219,3,15,0,0,2022-03-12,1.2295376884422111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
21,2020-08-13,306,0,2025-07-19,24402.94,14,133931,1,10,0,0,2020-08-13,0.2098645038167939,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0
2,2021-03-27,3075,0,2023-09-27,79387.75,7,39840,0,10,0,0,2021-03-27,2.2135398230088494,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3,0
5,2023-01-13,18040,1,2025-03-03,17168.83,31,97392,1,11,1,7898,2023-01-13,0.8364542875845515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8,1
14,2021-06-14,7244,0,2023-07-11,74912.83,5,59327,1,12,0,0,2021-06-14,0.7524738114423852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,21,0
26,2025-03-11,6611,0,2025-07-22,0.0,25,113827,4,7,0,0,2025-03-11,0.10899372302863868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,0
9,2024-04-17,19076,1,2025-03-03,4078.22,29,34819,1,15,1,1200,2024-04-17,0.28619056327724945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,1
8,2022-03-12,14134,0,2023-03-07,97654.67,8,85621,3,0,0,0,2022-03-12,1.2552427757027718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0
32,2021-03-24,18148,0,2024-02-03,32173.5,31,101272,1,12,0,0,2021-03-24,0.6807223001402525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,0
31,2022-10-20,275,0,2023-11-03,0.0,10,41704,2,10,0,0,2022-10-20,1.7004817153767073,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
5,2022-12-24,5271,0,2023-01-07,74334.54,21,60379,1,3,0,0,2022-12-24,0.7929746835443038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,0
35,2023-09-16,7331,0,2023-11-16,4237.54,1,80987,2,3,1,1116,2023-09-16,0.21027027027027026,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,0
1,2025-03-21,11553,1,2025-07-13,18985.45,40,111561,1,14,1,6344,2025-03-21,0.5176756756756756,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,1
28,2022-09-02,11573,1,2023-02-04,19337.0,1,5274,1,2,0,0,2022-09-02,0.4603350240256273,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14,1
